review_id,rating,title,content,review_date,is_deleted,deleted_date,ticket_id
14365,3,Highly recommended,The visit was fun and memorable.,2024-06-24,true,2025-03-30,9550
14366,4,Disappointing,"Some parts were good, but there is room for improvement.",2024-11-30,true,2025-04-01,15904
14367,5,Disappointing,I expected more from the experience.,2024-03-24,false,,12445
14368,5,Nice place,I expected more from the experience.,2024-07-29,true,2025-03-31,13230
14369,3,Worth it,Everything was well organized and enjoyable.,2024-06-04,true,2025-03-27,1971
14370,2,Worth it,I had a good experience overall.,2024-03-25,false,,16626
14371,4,Could be better,"Some parts were good, but there is room for improvement.",2025-02-20,false,,7727
14372,3,Highly recommended,I would recommend this place to others.,2025-01-08,true,2025-03-21,13073
14373,5,Disappointing,It was too crowded and not as expected.,2024-06-03,true,2025-03-29,7129
14374,1,Worth it,I would recommend this place to others.,2024-04-15,true,2025-03-24,2595
14375,3,Worth it,The visit was fun and memorable.,2024-06-13,false,,11463
14376,3,Amazing,It was too crowded and not as expected.,2024-06-13,false,,17509
14377,4,Highly recommended,It was too crowded and not as expected.,2025-02-06,true,2025-03-30,338
14378,5,Great for families,It was too crowded and not as expected.,2025-02-14,true,2025-03-25,7789
14379,4,Highly recommended,A nice attraction for families and children.,2024-03-05,false,,18776
14380,4,Not bad,The place was clean and the staff were helpful.,2024-01-27,true,2025-03-10,4976
14381,3,Highly recommended,I had a good experience overall.,2024-12-08,true,2025-03-16,14692
14382,1,Nice place,The place was clean and the staff were helpful.,2024-09-10,true,2025-03-23,17211
14383,1,Not bad,"Some parts were good, but there is room for improvement.",2024-06-20,false,,3634
14384,2,Not bad,A nice attraction for families and children.,2024-10-13,true,2025-03-22,1544
14385,2,Not bad,I expected more from the experience.,2024-01-11,false,,13729
14386,4,Highly recommended,The attraction was interesting and worth the price.,2024-05-01,true,2025-03-14,17231
14387,2,Disappointing,The visit was fun and memorable.,2024-08-24,false,,8755
14388,1,Nice place,The place was clean and the staff were helpful.,2024-09-03,false,,7299
14389,5,Great for families,A nice attraction for families and children.,2024-01-05,true,2025-03-07,6780
14390,2,Highly recommended,It was too crowded and not as expected.,2025-02-19,true,2025-03-24,17965
14391,4,Fun day,The visit was fun and memorable.,2024-12-21,true,2025-03-21,1344
14392,5,Great for families,I expected more from the experience.,2024-10-16,true,2025-03-17,1794
14393,3,Could be better,The visit was fun and memorable.,2024-12-29,false,,16489
14394,1,Great for families,"Some parts were good, but there is room for improvement.",2024-10-13,false,,14014
14395,2,Highly recommended,Everything was well organized and enjoyable.,2024-10-09,true,2025-03-25,12470
14396,1,Fun day,The place was clean and the staff were helpful.,2024-06-25,true,2025-03-19,19281
14397,2,Great for families,Everything was well organized and enjoyable.,2024-12-10,false,,14466
14398,5,Could be better,A nice attraction for families and children.,2024-03-16,false,,2922
14399,4,Amazing,I would recommend this place to others.,2024-06-28,true,2025-03-12,2996
14400,5,Nice place,It was too crowded and not as expected.,2025-01-06,true,2025-03-03,7393
14401,1,Amazing,I would recommend this place to others.,2024-12-16,true,2025-03-29,11018
14402,3,Worth it,The place was clean and the staff were helpful.,2024-03-27,false,,5402
14403,5,Great for families,The attraction was interesting and worth the price.,2024-07-02,true,2025-03-26,16936
14404,2,Nice place,Everything was well organized and enjoyable.,2024-04-30,true,2025-03-27,18944
14405,1,Fun day,Everything was well organized and enjoyable.,2024-11-17,false,,18719
14406,4,Could be better,The attraction was interesting and worth the price.,2024-08-12,false,,9127
14407,5,Disappointing,I would recommend this place to others.,2024-03-11,false,,17933
14408,5,Great for families,I had a good experience overall.,2024-12-12,false,,16649
14409,2,Not bad,I expected more from the experience.,2024-07-11,true,2025-03-26,18903
14410,3,Great for families,It was too crowded and not as expected.,2024-03-19,false,,12961
14411,5,Worth it,I had a good experience overall.,2024-02-09,true,2025-03-29,6697
14412,4,Nice place,The visit was fun and memorable.,2024-12-04,false,,7226
14413,2,Highly recommended,"Some parts were good, but there is room for improvement.",2024-02-20,true,2025-03-02,14135
14414,4,Highly recommended,I would recommend this place to others.,2024-11-02,true,2025-03-14,8999
14415,1,Amazing,Everything was well organized and enjoyable.,2024-03-17,false,,15682
14416,4,Nice place,Everything was well organized and enjoyable.,2024-11-20,true,2025-03-23,17833
14417,5,Nice place,Everything was well organized and enjoyable.,2024-02-05,false,,13403
14418,4,Very good,Everything was well organized and enjoyable.,2024-05-30,false,,7660
14419,2,Could be better,Everything was well organized and enjoyable.,2024-07-05,false,,16156
14420,2,Not bad,The visit was fun and memorable.,2024-10-03,false,,5180
14421,2,Fun day,I expected more from the experience.,2024-08-27,false,,2776
14422,1,Disappointing,It was too crowded and not as expected.,2024-11-09,false,,4813
14423,2,Worth it,I expected more from the experience.,2024-09-06,true,2025-03-12,5707
14424,5,Nice place,I expected more from the experience.,2025-01-12,false,,6815
14425,4,Highly recommended,I would recommend this place to others.,2025-02-19,true,2025-03-28,7441
14426,2,Amazing,It was too crowded and not as expected.,2024-12-06,false,,15403
14427,1,Fun day,I had a good experience overall.,2024-04-17,true,2025-03-04,10324
14428,4,Amazing,Everything was well organized and enjoyable.,2024-06-04,false,,4787
14429,5,Could be better,I expected more from the experience.,2024-10-14,true,2025-03-18,1702
14430,2,Could be better,The attraction was interesting and worth the price.,2024-12-03,false,,1388
14431,2,Could be better,A nice attraction for families and children.,2025-01-23,true,2025-04-01,16246
14432,2,Worth it,I had a good experience overall.,2024-07-31,true,2025-03-07,17398
14433,1,Amazing,I had a good experience overall.,2025-01-12,false,,10863
14434,2,Not bad,The place was clean and the staff were helpful.,2024-05-05,true,2025-03-04,14335
14435,5,Fun day,The attraction was interesting and worth the price.,2025-02-07,true,2025-03-03,4690
14436,1,Disappointing,Everything was well organized and enjoyable.,2024-06-05,true,2025-03-26,11100
14437,3,Nice place,The attraction was interesting and worth the price.,2024-10-14,true,2025-04-01,18943
14438,5,Worth it,I expected more from the experience.,2024-07-24,false,,4862
14439,4,Highly recommended,I had a good experience overall.,2025-02-24,false,,4475
14440,3,Great for families,"Some parts were good, but there is room for improvement.",2024-09-15,true,2025-03-15,16941
14441,2,Not bad,It was too crowded and not as expected.,2024-08-05,true,2025-03-10,852
14442,4,Nice place,I expected more from the experience.,2024-03-30,false,,4161
14443,3,Fun day,The place was clean and the staff were helpful.,2024-09-13,true,2025-03-14,19287
14444,5,Nice place,I would recommend this place to others.,2025-01-20,false,,1122
14445,1,Fun day,The attraction was interesting and worth the price.,2024-09-04,true,2025-03-16,6260
14446,1,Amazing,It was too crowded and not as expected.,2024-03-26,true,2025-03-02,18064
14447,4,Highly recommended,I would recommend this place to others.,2025-01-03,false,,8599
14448,2,Very good,It was too crowded and not as expected.,2024-04-24,true,2025-03-09,1932
14449,2,Fun day,It was too crowded and not as expected.,2024-04-02,true,2025-03-05,9197
14450,3,Worth it,I had a good experience overall.,2024-10-31,false,,10459
14451,1,Not bad,A nice attraction for families and children.,2024-10-14,true,2025-03-30,9000
14452,5,Disappointing,I expected more from the experience.,2024-01-29,true,2025-03-17,4999
14453,3,Disappointing,The attraction was interesting and worth the price.,2024-12-13,false,,7815
14454,1,Great for families,The visit was fun and memorable.,2025-01-14,true,2025-03-07,3360
14455,2,Great for families,The attraction was interesting and worth the price.,2024-11-14,true,2025-03-30,9038
14456,5,Could be better,Everything was well organized and enjoyable.,2024-03-05,true,2025-03-26,19049
14457,1,Highly recommended,I would recommend this place to others.,2024-11-03,false,,12585
14458,2,Fun day,Everything was well organized and enjoyable.,2024-03-03,true,2025-03-30,4704
14459,5,Very good,Everything was well organized and enjoyable.,2024-09-01,false,,5081
14460,5,Worth it,A nice attraction for families and children.,2024-09-10,false,,5245
14461,5,Nice place,A nice attraction for families and children.,2024-09-22,true,2025-03-02,10646
14462,4,Disappointing,I would recommend this place to others.,2024-03-16,false,,18614
14463,2,Fun day,It was too crowded and not as expected.,2024-09-19,true,2025-03-31,8232
14464,5,Highly recommended,A nice attraction for families and children.,2024-03-23,true,2025-03-21,14017
14465,5,Great for families,A nice attraction for families and children.,2025-03-01,true,2025-03-10,4541
14466,1,Nice place,It was too crowded and not as expected.,2024-06-30,true,2025-03-22,17676
14467,4,Very good,I had a good experience overall.,2024-11-10,true,2025-03-22,4525
14468,1,Highly recommended,A nice attraction for families and children.,2024-03-24,true,2025-03-25,1269
14469,1,Very good,A nice attraction for families and children.,2024-12-31,false,,1924
14470,3,Nice place,I had a good experience overall.,2024-02-18,true,2025-03-05,17974
14471,2,Could be better,I had a good experience overall.,2024-02-27,false,,15417
14472,4,Very good,A nice attraction for families and children.,2024-07-12,true,2025-03-25,18801
14473,1,Fun day,A nice attraction for families and children.,2024-08-09,true,2025-03-26,2554
14474,1,Great for families,A nice attraction for families and children.,2024-12-13,false,,2495
14475,4,Worth it,The visit was fun and memorable.,2024-11-07,false,,12090
14476,4,Very good,A nice attraction for families and children.,2025-02-22,false,,10437
14477,4,Disappointing,It was too crowded and not as expected.,2025-02-24,true,2025-03-25,2889
14478,5,Nice place,The place was clean and the staff were helpful.,2024-06-24,true,2025-03-10,10449
14479,4,Nice place,A nice attraction for families and children.,2025-02-24,false,,4974
14480,4,Could be better,I would recommend this place to others.,2024-11-03,false,,12433
14481,5,Very good,"Some parts were good, but there is room for improvement.",2024-06-04,false,,208
14482,1,Could be better,The attraction was interesting and worth the price.,2024-02-29,true,2025-03-27,17854
14483,3,Highly recommended,I would recommend this place to others.,2024-06-02,true,2025-03-24,2673
14484,5,Highly recommended,The place was clean and the staff were helpful.,2024-03-24,false,,14429
14485,2,Disappointing,It was too crowded and not as expected.,2024-10-22,true,2025-03-13,6778
14486,2,Worth it,The attraction was interesting and worth the price.,2024-05-19,false,,13524
14487,4,Very good,The visit was fun and memorable.,2025-02-14,true,2025-03-30,1861
14488,3,Very good,The visit was fun and memorable.,2024-10-23,true,2025-04-01,3314
14489,2,Highly recommended,Everything was well organized and enjoyable.,2024-03-31,false,,14707
14490,4,Amazing,A nice attraction for families and children.,2024-09-15,true,2025-03-21,15424
14491,1,Nice place,I would recommend this place to others.,2024-10-27,true,2025-03-28,10771
14492,3,Not bad,I expected more from the experience.,2024-04-21,true,2025-04-01,18233
14493,4,Amazing,The attraction was interesting and worth the price.,2024-12-23,true,2025-03-04,11886
14494,4,Not bad,It was too crowded and not as expected.,2024-06-26,true,2025-03-04,12882
14495,3,Amazing,Everything was well organized and enjoyable.,2024-06-09,true,2025-03-26,9133
14496,3,Amazing,Everything was well organized and enjoyable.,2024-02-10,false,,10883
14497,5,Could be better,The visit was fun and memorable.,2024-06-01,false,,4061
14498,2,Fun day,The attraction was interesting and worth the price.,2024-01-12,false,,4278
14499,4,Worth it,It was too crowded and not as expected.,2024-09-23,true,2025-03-31,2946
14500,3,Highly recommended,The place was clean and the staff were helpful.,2024-01-01,false,,3387
14501,3,Worth it,I would recommend this place to others.,2024-01-22,false,,4567
14502,1,Disappointing,I had a good experience overall.,2024-01-26,true,2025-03-17,8889
